question_image,correct_answer,explanation
,,
https://www.indiabix.com/_files/images/puzzles/10-12-q-29.png,4,"In each shape, use the left and right hand numbers as a source. The upper central number equals the sum of the left and right hand numbers, the middle central number equals the product of the left and right hand numbers, and the lower central number equals the difference between the left and right hand numbers."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-3.png,5,"Working in rows, in each row the central number is equal to the difference between the sum of the even numbers in the row and the sum of the odd numbers in the row."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-5.png,196,"Starting with the top left segment, and moving clockwise around the circle, numbers follow the sequence of square numbers, from 121 to 256."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-7.png,57,"As you work down the column, numbers follow the sequence of Square Numbers from 16 to 81, subtracting 4, then 8, then 12 etc."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-8.png,1,"Splitting the diagram into 3 smaller triangles, with 3 circles each, the sum of the numbers in each smaller triangle is always 21."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-11.png,69,"Starting at the top and working down, double each number and subtract 5 to give the next number down."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-12.png,5,"Working in columns, the sum of the numbers in each column equals 18."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-15.png,16,"Starting on the top left, and moving clockwise in a spiral towards the centre, numbers increase by 7, then decrease by 2. Repeat this pattern all the way around."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-17.png,10,"Working from left to right numbers follow the sequence of Prime Numbers, subtracting 1 each time."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-20.png,24,"Working clockwise around the diagram, add the first two numbers together and subtract 3 to give the next number along."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-23.png,3,"In each circle, the sum of the numbers in the left hand half of the circle equals double that of the numbers in the right hand half of the circle."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-26.png,11,"Starting with the diagram in the top left, and moving to the right, ending up with the bottom diagram, average the values in the top two boxes and put the result in the lower box, adding 1 for the first diagram, 2 for the next, then 3, then 4."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-27.png,9,"Working in rows, top to bottom, reading each row as a 3 digit number, rows follow the sequence of Square Numbers from 11 to 13."
,,
https://www.indiabix.com/_files/images/puzzles/10-13-q-30.png,5,"In each row, add together the left and right hand numbers, then add 2 to give the central value."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-1.png,156,Start with 1 and move clockwise. Multiply the previous number by 2 and add 4 to give the next number around.
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-2.png,1,"In every row of the diagram, if you subtract the odd numbers from the even number, you always get 10."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-5.png,5,"The values in the segments of the upper middle circle equal the sum of the values in corresponding segments of the upper left and right hand circles, and the values in the segments of the lower middle circle equal the difference between values in corresponding segments of the lower left and right hand circles."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-8.png,37,"As you move down the diagram, double each number and subtract 5 to give the next number."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-14.png,17,"In each star, the number in the centre equals the difference between the sum of the even numbers and the sum of the odd numbers around the points of the star."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-16.png,26,"Starting on the top left and moving to the right, then down one row and to the left, then down to the bottom row and to the right, numbers alternately add 8 then subtract 3."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-19.png,5,Take pairs of numbers at opposite ends of the diagram. Their total is always 10.
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-22.png,11,"In each triangle, the central value equals the sum of the 2 even numbers from the outside corners of the triangle minus the odd number."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-24.png,5,Start at the top of each triangle and move clockwise around its points. Add the first two numbers together and subtract 2 to give the next value round.
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-26.png,8,"In each triangle, multiply the lower 2 numbers together and subtract the upper number to give the value in the centre."
,,
https://www.indiabix.com/_files/images/puzzles/10-14-q-27.png,10,"For each circle, add the left and right hand numbers together and put this total in the circle one place to the right."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-1.png,7,"In each square, multiply the top and bottom numbers together to give a 2 digit result, and put the letters with the numerical values of each digit in the left and right hand spaces."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-5.png,9,"Multiply numbers in adjacent circles together, then subtract the original numbers, to give the value in the space in-between."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-7.png,1,"In each star, calculate the difference between the 2 left hand and 2 right hand numbers. The value at the top of each star equals the product of these differences, and the value at the bottom of each star equals the difference between these 2 differences."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-9.png,6,"In each figure, calculate the difference between the upper and lower left hand numbers, and the upper and lower right hand numbers and multiply these differences together to give the value at the top."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-10.png,43,"In each triangle shape, start at the left hand side of the longest row and move to the right, then on the next row and to the left, and finally to the third row. Add together the first two numbers and subtract 1 to give the next value around."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-11.png,2,"Working from top to bottom, and reading each row as a 3 digit number, rows are arranged in order of the Square Numbers, from 11 to 15, with the digits reversed in each case."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-12.png,6,Work through the diagram in horizontal rows. The sum of the numbers in each row is always 23.
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-13.png,6,"Take values in corresponding positions of the outer 4 shapes, and put the results in the central shape, rotating the position of this result by 1/4 turn each time."
,,
https://www.indiabix.com/_files/images/puzzles/10-15-q-15.png,9,"Calculate the sum of the numbers in corresponding positions of the outer 4 squares, subtract 5 form this result, and put it in the corresponding position of the middle square, 1/4 turn anticlockwise from the original."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-4.png,6,"Working from top to bottom, reading each pair of numbers as a 2 digit value, values represent the reverse alphabetical value of letters of the alphabet, starting with A, written with 3 straight lines only."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-5.png,1,"Starting with the circle on the top left, and moving to the right, top row then bottom row, the sum of the numbers in each circle follows the sequence 12, 15, 18, 21 etc."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-8.png,4,"Split the whole diagram in half, horizontally, to give two groups of 5 octagons. In each group, the central number in the top row equals the sum of the surrounding 4 numbers."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-9.png,110,"Starting on the left and moving right, double each number and add 2 to give the next number along."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-10.png,4,"Reading each pair of numbers as 2 digit values, the sum of the 4 numbers is given in the top space in the diagram."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-11.png,12,"In each circle, the number in the lower segment equals twice the difference between the numbers in the left and right hand segments."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-12.png,5,"Working through the diagram in rows, add the left and central numbers together and subtract 2 to give the right hand value."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-13.png,2,"Reading each row as a 3 or 2 digit number, subtract the central 2 digit value from the upper 3 digit value, to give the 3 digit result on the lower row."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-16.png,10,"Starting with the left hand circle, add 4 to each number and rotate their positions 1 place clockwise to give the values in the upper right hand circle, then add 5 to each of these values and rotate their positions 1 place clockwise to give the values in the lower right hand circle."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-17.png,30,"Working in columns, divide the top value by 2 to give the middle value, and multiply this by 3 to give the bottom value."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-18.png,281,"Working from top to bottom, numbers follow the sequence of multiples of 14, from 112 to 182, with each value being written back to front."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-20.png,20,"Working from top to bottom, the sum of the numbers in each row is put in the left hand box on the row below, and the difference between the two numbers in each row is put in the right hand box on the row below."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-21.png,22,"On each row of the diagram, the value in the centre of each row equals the sum of the other numbers in the row, subtracting 2."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-23.png,3,"In each diagram, the sum of the top two and middle digits equals the sum of the lower 2 digits."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-27.png,6,"In each circle, add together the left and right hand digits, and add 3 to give the value of the lower digit."
,,
https://www.indiabix.com/_files/images/puzzles/10-16-q-29.png,1,"tart with the top left circle, and move around the others in a W shape. The sum of the numbers in each circle follows the sequence of 10, 12, 14, 16 and 18."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-4.png,13,"In each triangle, add up the lower 3 digits and divide by 3 to give the value at the apex of the triangle."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-5.png,98,"Starting with the lowest number and moving clockwise, add the separate digits of the first number together and add this to the original number, writing the result in the next segment along."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-6.png,33,Add the first two numbers together and then subtract 4 to give the next number along.
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-9.png,13,"Working in rows, from left to right, double the left hand number to get the middle number, and add 3 to this to get the right hand number."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-12.png,2,"Split the diagram into two halves vertically, consisting of 2 columns of 2 squares each, and read each 2 adjoining squares as a complete 2 digit number. Numbers follow the sequence of multiples of 7, subtracting 1 each time."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-13.png,11,"Working through the diagram in columns, add 4 to the top number to give the middle one, and add 6 to this number to give the lowest one."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-15.png,4,"Working in rows, starting with the central row, add the left and right hand digits together and put the result in the central space. Repeat for the upper and lower rows, but put the result in the opposite central space."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-17.png,25,"Starting on the left, halve the first number and add it to the second number to give the next one along. Repeat this sequence all the way to the right."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-18.png,6,"As you move down, numbers represent the reverse alphabetical values of the 5 vowels."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-20.png,93,"Starting with the top segment, and moving clockwise, add the numbers in the first two segments together and subtract 7 to give the next number around."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-21.png,6,"Starting with the numbers in the top row, left to right, multiply each one by 2 and write the results in the lower row, from right to left."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-23.png,8,"Starting with the numbers in the top two circles, add numbers in the left hand segments of each circle, and put these values in the left hand segments of the lower left circle. Put the difference between segments in the right hand halves of the two top circles in the right hand half of the lower left circle. Repeat this pattern for the lower right circle, but putting the difference between numbers in the left hand half of the top two circles in the left hand half of the lower right circle, and the sum of the right hand half of the top two circles in the  right hand half of the lower right circle."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-24.png,33,"Starting with numbers on the bottom row, add numbers in adjacent boxes together, and put the result in the box directly above. Continue in this way, up the triangle."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-25.png,9,"Reading each row as a 4 digit number, from top to bottom, rows follow the sequence of Cube Numbers from 16 to 19."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-28.png,1,"Split the diagram into 3 columns, each 2 spaces wide, and read each double space as a 2 digit number. Starting at the top of each column, add the 2 separate digits together, then add this to the whole 2 digit number, to give the result, written in the spaces underneath."
,,
https://www.indiabix.com/_files/images/puzzles/10-17-q-30.png,5,"Working through the diagram in rows, find the difference between the left and right hand values, then add 2 to give the value in the central space."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-1.png,2,"In each square, multiply the top and bottom numbers together to give a 2 digit result, and write this result in the left and right hand spaces."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-2.png,1,"Working through the diagram in rows, the central value equals the sum of the other numbers in the row."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-3.png,8,Multiply the 2 numbers in the outer segments together and add 1 to give the value in the inner segment opposite.
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-6.png,3,"Split each grid into 2 halves, vertically, leaving 2 columns, each 2 squares wide. Start with the top left pair and move down, then to the top right pair, and down again. Reading each pair of digits as 2 digit values, the 2 digit values increase by 11, 12, 13, 14 and 15."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-7.png,11,"In each star, the number in the centre equals the difference between the sum of the numbers in the upwards triangle and the sum of the numbers in the downward triangle."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-9.png,2,"In each diagram, multiply the numbers shown on the arms together and add the number at the very top to give a 2 digit result, written in the lower 2 spaces."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-13.png,0,"Use the top two diagrams as a source. Numbers in corresponding positions in the lower left diagram equal the sums of the numbers in the top two diagrams, numbers in the central diagram equal their product, and numbers in the lower right diagram equal their difference."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-14.png,4,The average of the numbers in each column is always 4.
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-17.png,9,"Using the top two grids as a source, numbers in the lower left grid equal the sums of numbers in corresponding positions of the top two grids, subtracting 1 each time, and numbers in the lower right grid equal the differences between numbers in corresponding positions of the top two grids, adding 1 each time."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-18.png,19,"Divide the diagram in half, horizontally and vertically, to give 4 squares, each 3x3. In each square, add up the 4 outer numbers, and put the result in the space in the centre."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-23.png,9,"Take any group of 5 numbers along the side of the square, and their total is always 25."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-27.png,29,"In each diagram, add up the 4 outer numbers then add 2 for the left hand group, 4 for the next, then 6, then 8, and put this result in the central circle."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-28.png,1,"Calculate the sums of the numbers in the left and right hand circles, to give 2 digit answers. Write the left hand answer in the top 2 segments of the central circle, and put the right hand answer in the bottom 2 segments of the central circle."
,,
https://www.indiabix.com/_files/images/puzzles/10-18-q-29.png,56,"In each diagram, multiply the left hand number by the upper central number to give the central number one line down, and multiply the right hand number by the upper central number to give the lower central number."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-5.png,3,"Split the circle in half vertically, and take pairs of digits from corresponding segments of the left and right hand halves of the circle. Reading these pairs of digits as 2 digit numbers, these numbers follow the sequence of multiples of 9, from 45 to 63."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-6.png,5,"As you go down, alternately subtract 8 to give the next number, then divide by 2. Repeat this pattern."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-7.png,89,"Working from top to bottom, numbers represent the sequence of Square Numbers, from 144 to 289, with the first digit left out."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-9.png,8,"In each row, the middle value equals the sum of the left and right hand values, adding 2 for the top row, 4 for the middle row, and 6 for the bottom row."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-11.png,38,"Starting at the top, add 4 to the first number to get the second, then add 5, 6, 7 etc."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-12.png,0,"Working through the diagram in rows, the right hand value equals the sum of any odd numbers in the rest of the row."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-13.png,3,The sum of the numbers in each column of the diagram is always 21.
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-15.png,7,Add the number at each corner of the diagram to its 2 adjacent numbers. The total is always 15.
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-17.png,17,"As you move to the right, double the first number to give the next one, then subtract 5. Repeat this sequence."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-20.png,518,"As you move clockwise, subtract 3 from the first number and multiply by 2 to give the next one round."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-23.png,1,"Numbers in the segments of the upper left hand circle equal the product of the numbers in corresponding segments of the lower 2 circles, and the numbers in the segments of the upper right hand circle equal the sum of the numbers in corresponding segments of the bottom two circles."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-24.png,12,"Working from the bottom row to the apex of the triangle, the sum of the values in each row follows the sequence 15, 14, 13,12."
,,
https://www.indiabix.com/_files/images/puzzles/10-19-q-27.png,6,Each row and column of the diagram adds up to 15.
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-3.png,82,"Start at the top and work down. Add the separate digits of the top number to the number itself to give the next one down, then subtract 12 to give the one after this. Continue with this alternating pattern."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-4.png,4,"From top to bottom, reading each pair of numbers as a 2 digit value, the numbers follow the sequence of square numbers, from 16 to 49, each written back to front."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-5.png,1,"In each row of the diagram, the values in the central circle equal the sums of the digits in corresponding segments of the left and right hand circles."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-7.png,2,Split the diagram into 3 vertical columns. The sum of the numbers in each column equal 17.
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-9.png,31,"As you move to the right, double the previous number and subtract 4, then 3, then 2, then 1 to give the next number along."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-10.png,7,"Start anywhere on the diagram, and move clockwise, calculating the sum of every third circle. This always equals 15."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-12.png,5,"In each column of the diagram, the central value equals the average of the upper and lower numbers."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-14.png,14,"In each star, the central value equals the sum of the top and lower two numbers, minus the left and right hand numbers."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-15.png,1,"Read each row of 3 numbers as a 3 digit number, and add the top row value to the middle row, to give the result written in the bottom row."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-17.png,21,"In each row, add the left and central numbers together, double it and add 1 to give the right hand value."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-22.png,80,"In each triangle, the central value equals the product of the 3 outer numbers subtracting the sum of the 3 outer numbers."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-26.png,9,"In each triangle, multiply the lower two numbers together and add the upper number to give the value in the centre."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-29.png,3,"Using the lower two circles as a source, the values in corresponding segments of the upper left circle equal the sums of the numbers in the lower two circles. The values in the upper central circle equal the products of the values in the lower two circles, and the upper right circle equals the difference between values in the lower two circles."
,,
https://www.indiabix.com/_files/images/puzzles/10-20-q-30.png,6,"Starting on the extreme left and right hand of the row and working towards the centre, add the end digits together and subtract 3 to give the next value along to the left, and add 1 to give the next value along to the right. Repeat this sequence, working towards the centre."
